'roomId','checkIn','checkOut','adults','children','infants'
5227,'2019-8-2','2019-8-24',1,0,2'
5228,'2019-9-14','2019-9-17',2,1,1'
5229,'2019-10-7','2019-10-16',2,1,0'
5230,'2019-11-3','2019-11-27',3,4,1'
5231,'2019-12-7','2019-12-18',3,1,1'
5232,'2019-1-10','2019-1-25',4,0,1'
5233,'2019-2-4','2019-2-21',2,1,2'
5234,'2019-3-14','2019-3-17',1,1,0'
5235,'2019-4-12','2019-4-20',4,2,2'
5236,'2019-5-4','2019-5-25',1,4,0'
5237,'2019-6-13','2019-6-25',2,3,0'
5238,'2019-7-10','2019-7-18',3,2,0'
5239,'2019-8-14','2019-8-17',4,4,1'
5240,'2019-9-2','2019-9-26',2,4,1'
5241,'2019-10-6','2019-10-19',2,2,2'
5242,'2019-11-2','2019-11-18',3,4,0'
5243,'2019-12-7','2019-12-27',1,4,1'
5244,'2019-1-3','2019-1-21',2,3,0'
5245,'2019-2-14','2019-2-20',2,1,0'
5246,'2019-3-9','2019-3-20',3,3,0'
5247,'2019-4-1','2019-4-25',4,3,1'
5248,'2019-5-11','2019-5-25',1,1,1'
5249,'2019-6-5','2019-6-23',2,3,0'
5250,'2019-7-5','2019-7-28',1,2,2'
5251,'2019-8-14','2019-8-20',1,4,0'
5252,'2019-9-12','2019-9-15',2,0,0'
5253,'2019-10-6','2019-10-27',1,1,2'
5254,'2019-11-12','2019-11-25',4,2,2'
5255,'2019-12-13','2019-12-16',3,3,2'
5256,'2019-1-1','2019-1-19',2,1,0'
5257,'2019-2-13','2019-2-20',3,0,1'
5258,'2019-3-1','2019-3-17',2,0,0'
5259,'2019-4-4','2019-4-18',4,1,0'
5260,'2019-5-11','2019-5-25',1,2,0'
5261,'2019-6-2','2019-6-27',1,3,2'
5262,'2019-7-4','2019-7-24',3,0,1'
5263,'2019-8-1','2019-8-15',2,1,0'
5264,'2019-9-1','2019-9-26',1,1,0'
5265,'2019-10-9','2019-10-28',2,3,0'
5266,'2019-11-8','2019-11-16',2,1,0'
5267,'2019-12-6','2019-12-18',3,1,1'
5268,'2019-1-4','2019-1-24',2,1,0'
5269,'2019-2-12','2019-2-24',3,1,2'
5270,'2019-3-10','2019-3-25',4,3,0'
5271,'2019-4-4','2019-4-23',3,3,0'
5272,'2019-5-9','2019-5-24',1,2,2'
5273,'2019-6-11','2019-6-25',4,2,0'
5274,'2019-7-11','2019-7-28',1,2,0'
5275,'2019-8-6','2019-8-15',4,1,0'
5276,'2019-9-12','2019-9-25',1,2,1'
5277,'2019-10-11','2019-10-27',3,0,1'
5278,'2019-11-1','2019-11-19',1,4,1'
5279,'2019-12-2','2019-12-16',1,2,0'
5280,'2019-1-9','2019-1-15',3,3,1'
5281,'2019-2-6','2019-2-16',1,1,2'
5282,'2019-3-11','2019-3-22',3,3,1'
5283,'2019-4-3','2019-4-17',4,2,0'
5284,'2019-5-5','2019-5-22',2,2,2'
5285,'2019-6-11','2019-6-27',3,2,0'
5286,'2019-7-5','2019-7-25',2,4,0'
5287,'2019-8-14','2019-8-24',2,0,2'
5288,'2019-9-12','2019-9-24',2,0,1'
5289,'2019-10-5','2019-10-16',1,1,2'
5290,'2019-11-5','2019-11-26',3,1,1'
5291,'2019-12-2','2019-12-16',3,1,2'
5292,'2019-1-6','2019-1-17',4,3,2'
5293,'2019-2-9','2019-2-26',1,0,2'
5294,'2019-3-9','2019-3-26',4,0,1'
5295,'2019-4-2','2019-4-27',1,2,1'
5296,'2019-5-10','2019-5-22',3,4,1'
5297,'2019-6-11','2019-6-26',1,0,1'
5298,'2019-7-2','2019-7-22',3,4,2'
5299,'2019-8-10','2019-8-18',3,4,2'
5300,'2019-9-4','2019-9-27',3,1,2'
5301,'2019-10-2','2019-10-17',4,2,0'
5302,'2019-11-10','2019-11-18',4,2,0'
5303,'2019-12-11','2019-12-16',1,2,1'
5304,'2019-1-3','2019-1-24',3,3,2'
5305,'2019-2-11','2019-2-23',2,3,1'
5306,'2019-3-14','2019-3-25',3,4,0'
5307,'2019-4-14','2019-4-22',2,4,0'
5308,'2019-5-9','2019-5-24',2,1,1'
5309,'2019-6-4','2019-6-23',2,0,2'
5310,'2019-7-12','2019-7-17',1,0,0'
5311,'2019-8-8','2019-8-26',1,0,2'
5312,'2019-9-3','2019-9-19',4,1,0'
5313,'2019-10-7','2019-10-25',2,4,1'
5314,'2019-11-7','2019-11-20',3,2,0'
5315,'2019-12-4','2019-12-25',3,3,0'
5316,'2019-1-6','2019-1-20',4,2,0'
5317,'2019-2-2','2019-2-19',4,2,1'
5318,'2019-3-5','2019-3-16',1,2,0'
5319,'2019-4-5','2019-4-26',3,1,0'
5320,'2019-5-11','2019-5-23',1,0,2'
5321,'2019-6-2','2019-6-22',3,1,2'
5322,'2019-7-8','2019-7-15',2,2,1'
5323,'2019-8-7','2019-8-21',3,1,1'
5324,'2019-9-4','2019-9-27',3,1,0'
5325,'2019-10-5','2019-10-19',2,1,1'
5326,'2019-11-10','2019-11-26',3,2,2'
5327,'2019-12-4','2019-12-25',1,4,2'
5328,'2019-1-6','2019-1-23',4,2,2'
5329,'2019-2-8','2019-2-22',1,0,1'
5330,'2019-3-11','2019-3-21',2,1,1'
5331,'2019-4-12','2019-4-18',3,4,2'
5332,'2019-5-11','2019-5-25',3,2,2'
5333,'2019-6-12','2019-6-18',3,4,1'
5334,'2019-7-10','2019-7-22',2,3,0'
5335,'2019-8-8','2019-8-20',4,1,0'
5336,'2019-9-7','2019-9-25',4,3,0'
5337,'2019-10-4','2019-10-20',3,1,2'
5338,'2019-11-2','2019-11-25',2,2,0'
5339,'2019-12-7','2019-12-17',3,0,0'
5340,'2019-1-8','2019-1-24',3,3,1'
5341,'2019-2-12','2019-2-16',2,1,0'
5342,'2019-3-11','2019-3-17',2,1,2'
5343,'2019-4-8','2019-4-26',2,0,1'
5344,'2019-5-14','2019-5-24',3,3,1'
5345,'2019-6-13','2019-6-23',1,2,0'
5346,'2019-7-8','2019-7-27',1,1,2'
5347,'2019-8-13','2019-8-16',4,0,1'
5348,'2019-9-3','2019-9-21',1,4,0'
5349,'2019-10-9','2019-10-23',4,0,1'
5350,'2019-11-9','2019-11-22',1,1,0'
5351,'2019-12-12','2019-12-19',2,2,2'
5352,'2019-1-1','2019-1-22',1,4,2'
5353,'2019-2-6','2019-2-23',1,0,2'
5354,'2019-3-14','2019-3-27',1,2,0'
5355,'2019-4-12','2019-4-27',1,4,0'
5356,'2019-5-11','2019-5-19',4,2,2'
5357,'2019-6-11','2019-6-21',2,3,0'
5358,'2019-7-2','2019-7-25',2,1,2'
5359,'2019-8-13','2019-8-16',3,4,0'
5360,'2019-9-9','2019-9-24',2,3,0'
5361,'2019-10-11','2019-10-26',2,4,1'
5362,'2019-11-11','2019-11-23',3,1,0'
5363,'2019-12-8','2019-12-17',4,3,0'
5364,'2019-1-3','2019-1-19',3,3,1'
5365,'2019-2-1','2019-2-20',3,3,1'
5366,'2019-3-3','2019-3-26',1,3,1'
5367,'2019-4-4','2019-4-19',3,3,1'
5368,'2019-5-1','2019-5-22',1,0,0'
5369,'2019-6-13','2019-6-26',1,3,0'
5370,'2019-7-13','2019-7-22',1,4,1'
5371,'2019-8-12','2019-8-28',1,3,2'
5372,'2019-9-3','2019-9-25',3,4,2'
5373,'2019-10-13','2019-10-24',4,4,2'
5374,'2019-11-12','2019-11-28',2,1,0'
5375,'2019-12-9','2019-12-27',3,4,1'
5376,'2019-1-2','2019-1-24',1,3,2'
5377,'2019-2-14','2019-2-17',2,4,0'
5378,'2019-3-5','2019-3-27',1,0,2'
5379,'2019-4-5','2019-4-25',3,1,0'
5380,'2019-5-7','2019-5-19',4,1,1'
5381,'2019-6-5','2019-6-21',4,2,1'
5382,'2019-7-11','2019-7-26',3,3,1'
5383,'2019-8-2','2019-8-28',1,2,0'
5384,'2019-9-3','2019-9-21',2,2,1'
5385,'2019-10-12','2019-10-24',2,0,2'
5386,'2019-11-5','2019-11-27',2,0,0'
5387,'2019-12-11','2019-12-25',2,0,1'
5388,'2019-1-10','2019-1-15',2,0,0'
5389,'2019-2-14','2019-2-23',2,4,0'
5390,'2019-3-14','2019-3-20',3,0,0'
5391,'2019-4-13','2019-4-18',3,4,0'
5392,'2019-5-8','2019-5-17',2,4,1'
5393,'2019-6-5','2019-6-17',4,4,0'
5394,'2019-7-12','2019-7-15',4,1,1'
5395,'2019-8-9','2019-8-18',2,2,0'
5396,'2019-9-8','2019-9-15',3,1,1'
5397,'2019-10-1','2019-10-18',3,3,0'
5398,'2019-11-3','2019-11-18',2,3,0'
5399,'2019-12-13','2019-12-28',1,1,0'
5400,'2019-1-8','2019-1-16',1,2,1'
5401,'2019-2-3','2019-2-28',4,0,0'
5402,'2019-3-1','2019-3-22',2,3,1'
5403,'2019-4-13','2019-4-26',4,3,1'
5404,'2019-5-1','2019-5-19',4,4,2'
5405,'2019-6-3','2019-6-20',4,4,2'
5406,'2019-7-7','2019-7-19',3,1,2'
5407,'2019-8-4','2019-8-25',1,1,2'
5408,'2019-9-9','2019-9-20',1,3,0'
5409,'2019-10-14','2019-10-19',3,0,2'
5410,'2019-11-11','2019-11-20',3,2,2'
5411,'2019-12-6','2019-12-27',3,1,2'
5412,'2019-1-11','2019-1-28',2,0,2'
5413,'2019-2-7','2019-2-28',4,4,2'
5414,'2019-3-9','2019-3-16',4,3,1'
5415,'2019-4-6','2019-4-16',2,4,0'
5416,'2019-5-11','2019-5-27',2,3,0'
5417,'2019-6-6','2019-6-17',1,4,0'
5418,'2019-7-13','2019-7-18',3,2,0'
5419,'2019-8-12','2019-8-17',4,3,2'
5420,'2019-9-5','2019-9-22',2,4,2'
5421,'2019-10-10','2019-10-18',1,0,0'
5422,'2019-11-13','2019-11-26',1,3,1'
5423,'2019-12-3','2019-12-16',3,2,0'
5424,'2019-1-14','2019-1-22',1,2,1'
5425,'2019-2-4','2019-2-27',1,3,1'
5426,'2019-3-10','2019-3-28',3,4,0'
5427,'2019-4-12','2019-4-28',1,3,1'
5428,'2019-5-11','2019-5-16',4,1,0'
5429,'2019-6-4','2019-6-21',1,3,0'
5430,'2019-7-11','2019-7-28',2,3,0'
5431,'2019-8-10','2019-8-26',4,3,0'
5432,'2019-9-8','2019-9-21',1,3,1'
5433,'2019-10-2','2019-10-21',3,3,0'
5434,'2019-11-12','2019-11-26',2,0,1'
5435,'2019-12-13','2019-12-18',1,0,2'
5436,'2019-1-4','2019-1-18',2,0,2'
5437,'2019-2-6','2019-2-21',1,2,2'
5438,'2019-3-8','2019-3-21',1,2,0'
5439,'2019-4-8','2019-4-24',3,1,1'
5440,'2019-5-10','2019-5-16',2,0,2'
5441,'2019-6-13','2019-6-18',3,1,2'
5442,'2019-7-12','2019-7-22',2,4,0'
5443,'2019-8-5','2019-8-21',1,3,1'
5444,'2019-9-12','2019-9-15',4,3,0'
5445,'2019-10-13','2019-10-15',3,2,1'
5446,'2019-11-13','2019-11-19',2,3,2'
5447,'2019-12-6','2019-12-24',4,3,1'
5448,'2019-1-14','2019-1-18',3,4,0'
5449,'2019-2-11','2019-2-20',4,0,1'
5450,'2019-3-9','2019-3-23',4,3,2'
5451,'2019-4-7','2019-4-16',4,4,2'
5452,'2019-5-12','2019-5-28',1,0,1'
5453,'2019-6-8','2019-6-18',1,1,2'
5454,'2019-7-3','2019-7-22',1,3,1'
5455,'2019-8-14','2019-8-26',2,0,0'
5456,'2019-9-6','2019-9-20',2,2,0'
5457,'2019-10-11','2019-10-25',2,1,0'
5458,'2019-11-11','2019-11-16',2,1,1'
5459,'2019-12-9','2019-12-19',1,2,2'
5460,'2019-1-11','2019-1-25',3,3,1'
5461,'2019-2-7','2019-2-28',2,3,0'
5462,'2019-3-8','2019-3-23',4,4,2'
5463,'2019-4-6','2019-4-23',1,3,2'
5464,'2019-5-5','2019-5-20',4,1,0'
5465,'2019-6-9','2019-6-22',1,2,2'
5466,'2019-7-12','2019-7-15',3,0,0'
5467,'2019-8-12','2019-8-18',3,1,2'
5468,'2019-9-6','2019-9-26',4,2,0'
5469,'2019-10-3','2019-10-28',1,4,1'
5470,'2019-11-3','2019-11-18',3,3,1'
5471,'2019-12-9','2019-12-24',4,4,1'
5472,'2019-1-14','2019-1-22',4,3,0'
5473,'2019-2-14','2019-2-23',3,4,1'
5474,'2019-3-3','2019-3-18',2,3,0'
5475,'2019-4-2','2019-4-25',3,1,2'
5476,'2019-5-10','2019-5-24',3,1,2'
5477,'2019-6-1','2019-6-24',1,0,0'
5478,'2019-7-12','2019-7-15',3,2,1'
5479,'2019-8-4','2019-8-28',2,1,1'
5480,'2019-9-11','2019-9-26',4,2,0'
5481,'2019-10-6','2019-10-21',3,4,0'
5482,'2019-11-14','2019-11-18',4,2,0'
5483,'2019-12-13','2019-12-22',2,3,0'
5484,'2019-1-5','2019-1-16',2,1,0'
5485,'2019-2-10','2019-2-21',2,2,0'
5486,'2019-3-2','2019-3-25',2,3,2'
5487,'2019-4-3','2019-4-28',4,2,0'
5488,'2019-5-5','2019-5-19',1,0,2'
5489,'2019-6-12','2019-6-21',1,0,0'
5490,'2019-7-7','2019-7-20',4,0,2'
5491,'2019-8-8','2019-8-21',4,0,2'
5492,'2019-9-7','2019-9-24',4,3,2'
5493,'2019-10-7','2019-10-20',4,4,1'
5494,'2019-11-3','2019-11-16',2,3,0'
5495,'2019-12-9','2019-12-17',4,1,2'
5496,'2019-1-8','2019-1-20',1,0,1'
5497,'2019-2-8','2019-2-28',4,0,0'
5498,'2019-3-13','2019-3-28',2,0,1'
5499,'2019-4-10','2019-4-17',2,2,1'
5500,'2019-5-8','2019-5-24',1,2,2'
5501,'2019-6-4','2019-6-23',3,0,2'
5502,'2019-7-4','2019-7-21',1,2,1'
5503,'2019-8-2','2019-8-18',3,4,1'
5504,'2019-9-10','2019-9-27',2,0,2'
5505,'2019-10-9','2019-10-25',2,1,0'
5506,'2019-11-12','2019-11-20',3,2,2'
5507,'2019-12-1','2019-12-28',3,0,2'
5508,'2019-1-13','2019-1-23',1,4,2'
5509,'2019-2-7','2019-2-24',1,1,0'
5510,'2019-3-13','2019-3-16',4,0,2'
5511,'2019-4-13','2019-4-21',3,4,2'
5512,'2019-5-10','2019-5-17',3,1,2'
5513,'2019-6-6','2019-6-18',4,0,0'
5514,'2019-7-4','2019-7-16',2,4,0'
5515,'2019-8-1','2019-8-21',3,2,2'
5516,'2019-9-9','2019-9-17',3,3,2'
5517,'2019-10-9','2019-10-27',4,3,0'
5518,'2019-11-9','2019-11-16',2,1,0'
5519,'2019-12-7','2019-12-20',4,4,1'
5520,'2019-1-2','2019-1-23',3,3,2'
5521,'2019-2-7','2019-2-26',3,3,2'
5522,'2019-3-4','2019-3-18',1,4,2'
5523,'2019-4-12','2019-4-27',1,1,0'
5524,'2019-5-9','2019-5-18',1,1,2'
5525,'2019-6-14','2019-6-21',4,2,1'
5526,'2019-7-9','2019-7-23',3,1,2'
5527,'2019-8-5','2019-8-18',2,2,1'
5528,'2019-9-14','2019-9-24',4,3,2'
5529,'2019-10-11','2019-10-15',4,2,0'
5530,'2019-11-7','2019-11-17',1,4,0'
5531,'2019-12-8','2019-12-18',1,3,0'
5532,'2019-1-13','2019-1-27',3,1,1'
5533,'2019-2-12','2019-2-23',3,3,2'
5534,'2019-3-14','2019-3-23',4,3,2'
5535,'2019-4-11','2019-4-27',4,1,2'
5536,'2019-5-11','2019-5-20',1,3,1'
5537,'2019-6-9','2019-6-20',2,3,2'
5538,'2019-7-10','2019-7-15',3,1,0'
5539,'2019-8-2','2019-8-16',4,1,2'
5540,'2019-9-7','2019-9-20',4,4,1'
5541,'2019-10-7','2019-10-22',4,4,2'
5542,'2019-11-7','2019-11-24',4,0,1'
5543,'2019-12-6','2019-12-21',3,1,1'
5544,'2019-1-12','2019-1-28',2,0,0'
5545,'2019-2-7','2019-2-27',1,1,0'
5546,'2019-3-13','2019-3-28',1,4,2'
5547,'2019-4-8','2019-4-27',3,2,1'
5548,'2019-5-9','2019-5-21',3,3,2'
5549,'2019-6-5','2019-6-22',1,2,1'
5550,'2019-7-1','2019-7-21',1,1,0'
5551,'2019-8-12','2019-8-27',1,2,1'
5552,'2019-9-4','2019-9-25',2,1,0'
5553,'2019-10-8','2019-10-17',3,1,1'
5554,'2019-11-6','2019-11-26',3,4,0'
5555,'2019-12-8','2019-12-21',2,1,1'
5556,'2019-1-7','2019-1-16',3,2,1'
5557,'2019-2-9','2019-2-21',4,0,2'
5558,'2019-3-3','2019-3-27',4,1,0'
5559,'2019-4-9','2019-4-23',4,0,0'
5560,'2019-5-11','2019-5-19',3,4,0'
5561,'2019-6-14','2019-6-18',2,0,2'
5562,'2019-7-13','2019-7-19',1,0,1'
5563,'2019-8-8','2019-8-16',2,1,2'
5564,'2019-9-11','2019-9-15',2,0,1'
5565,'2019-10-7','2019-10-28',2,4,2'
5566,'2019-11-12','2019-11-15',2,0,0'
5567,'2019-12-10','2019-12-27',2,3,2'
5568,'2019-1-12','2019-1-28',4,1,0'
5569,'2019-2-8','2019-2-20',2,3,2'
5570,'2019-3-11','2019-3-17',3,4,0'
5571,'2019-4-14','2019-4-25',3,3,1'
5572,'2019-5-7','2019-5-19',2,1,2'
5573,'2019-6-2','2019-6-27',2,0,2'
5574,'2019-7-5','2019-7-22',3,3,2'
5575,'2019-8-8','2019-8-27',4,3,0'
5576,'2019-9-11','2019-9-26',3,3,2'
5577,'2019-10-7','2019-10-20',4,4,2'
5578,'2019-11-6','2019-11-15',1,2,2'
5579,'2019-12-2','2019-12-18',4,1,1'
5580,'2019-1-13','2019-1-19',4,1,1'
5581,'2019-2-13','2019-2-16',3,4,2'
5582,'2019-3-14','2019-3-22',2,3,0'
5583,'2019-4-4','2019-4-24',4,1,2'
5584,'2019-5-3','2019-5-23',4,4,0'
5585,'2019-6-7','2019-6-25',1,2,1'
5586,'2019-7-13','2019-7-25',3,1,2'
5587,'2019-8-13','2019-8-17',2,1,2'
5588,'2019-9-10','2019-9-18',1,3,2'
5589,'2019-10-13','2019-10-18',3,3,2'
5590,'2019-11-12','2019-11-20',2,3,1'
5591,'2019-12-3','2019-12-26',4,0,0'
5592,'2019-1-7','2019-1-17',1,2,1'
5593,'2019-2-7','2019-2-25',2,3,1'
5594,'2019-3-6','2019-3-21',3,3,0'
5595,'2019-4-14','2019-4-27',3,0,0'
5596,'2019-5-5','2019-5-25',1,1,1'
5597,'2019-6-8','2019-6-26',2,2,2'
5598,'2019-7-11','2019-7-18',4,2,0'
5599,'2019-8-6','2019-8-15',1,0,1'
5600,'2019-9-2','2019-9-15',4,4,0'
5601,'2019-10-11','2019-10-27',3,1,1'
5602,'2019-11-3','2019-11-20',3,1,2'
5603,'2019-12-3','2019-12-19',2,4,0'
5604,'2019-1-10','2019-1-21',1,2,0'
5605,'2019-2-3','2019-2-15',2,0,2'
5606,'2019-3-10','2019-3-25',1,1,2'
5607,'2019-4-5','2019-4-23',4,1,0'
5608,'2019-5-6','2019-5-19',1,3,0'
5609,'2019-6-7','2019-6-15',4,3,1'
5610,'2019-7-3','2019-7-26',2,0,0'
5611,'2019-8-12','2019-8-16',3,4,0'
5612,'2019-9-5','2019-9-17',2,0,0'
5613,'2019-10-7','2019-10-15',4,2,2'
5614,'2019-11-14','2019-11-26',2,4,1'
5615,'2019-12-6','2019-12-15',3,0,1'
5616,'2019-1-8','2019-1-18',1,1,1'
5617,'2019-2-11','2019-2-23',4,3,0'
5618,'2019-3-4','2019-3-15',4,2,2'
5619,'2019-4-4','2019-4-24',4,3,1'
5620,'2019-5-6','2019-5-28',1,1,1'
5621,'2019-6-7','2019-6-16',1,1,1'
5622,'2019-7-11','2019-7-18',3,4,0'
5623,'2019-8-3','2019-8-19',3,2,0'
5624,'2019-9-11','2019-9-18',3,0,0'
5625,'2019-10-8','2019-10-25',3,2,2'
5626,'2019-11-2','2019-11-19',2,4,2'
5627,'2019-12-1','2019-12-23',1,4,2'
5628,'2019-1-14','2019-1-25',2,4,0'
5629,'2019-2-6','2019-2-24',4,3,0'
5630,'2019-3-7','2019-3-21',1,0,0'
5631,'2019-4-7','2019-4-16',4,2,2'
5632,'2019-5-7','2019-5-15',2,0,2'
5633,'2019-6-11','2019-6-18',4,3,0'
5634,'2019-7-9','2019-7-27',1,3,1'
5635,'2019-8-6','2019-8-19',1,1,2'
5636,'2019-9-3','2019-9-28',3,2,2'
5637,'2019-10-10','2019-10-28',2,1,2'
5638,'2019-11-4','2019-11-27',4,2,0'
5639,'2019-12-4','2019-12-20',3,1,1'
5640,'2019-1-9','2019-1-22',1,3,0'
5641,'2019-2-1','2019-2-23',1,3,1'
5642,'2019-3-7','2019-3-18',2,1,0'
5643,'2019-4-4','2019-4-25',4,0,2'
5644,'2019-5-12','2019-5-21',2,0,0'
5645,'2019-6-13','2019-6-27',1,4,1'
5646,'2019-7-1','2019-7-18',2,4,1'
5647,'2019-8-14','2019-8-18',1,2,0'
5648,'2019-9-5','2019-9-24',3,3,1'
5649,'2019-10-1','2019-10-23',4,4,0'
5650,'2019-11-11','2019-11-19',3,3,0'
5651,'2019-12-1','2019-12-20',2,0,2'
5652,'2019-1-7','2019-1-17',4,0,1'
5653,'2019-2-13','2019-2-27',3,4,2'
5654,'2019-3-2','2019-3-21',4,3,1'
5655,'2019-4-1','2019-4-27',1,2,2'
5656,'2019-5-14','2019-5-20',3,4,1'
5657,'2019-6-13','2019-6-17',1,3,1'
5658,'2019-7-1','2019-7-27',4,1,0'
5659,'2019-8-9','2019-8-21',4,3,1'
5660,'2019-9-6','2019-9-19',3,2,2'
5661,'2019-10-10','2019-10-16',2,1,1'
5662,'2019-11-3','2019-11-18',4,0,0'
5663,'2019-12-9','2019-12-28',3,2,1'
5664,'2019-1-9','2019-1-23',2,2,0'
5665,'2019-2-3','2019-2-16',1,2,0'
5666,'2019-3-8','2019-3-18',4,0,1'
5667,'2019-4-5','2019-4-28',4,4,0'
5668,'2019-5-8','2019-5-20',1,0,2'
5669,'2019-6-14','2019-6-28',3,0,1'
5670,'2019-7-8','2019-7-26',3,0,2'
5671,'2019-8-5','2019-8-16',4,1,0'
5672,'2019-9-1','2019-9-25',2,3,1'
5673,'2019-10-6','2019-10-28',1,4,0'
5674,'2019-11-7','2019-11-27',4,2,0'
5675,'2019-12-5','2019-12-21',2,1,2'
5676,'2019-1-7','2019-1-26',4,1,1'
5677,'2019-2-6','2019-2-24',4,2,2'
5678,'2019-3-12','2019-3-26',1,1,2'
5679,'2019-4-12','2019-4-18',4,3,2'
5680,'2019-5-14','2019-5-28',4,3,1'
5681,'2019-6-7','2019-6-26',3,4,2'
5682,'2019-7-8','2019-7-22',2,4,0'
5683,'2019-8-1','2019-8-26',1,1,1'
5684,'2019-9-12','2019-9-16',4,4,2'
5685,'2019-10-1','2019-10-21',4,1,1'
5686,'2019-11-5','2019-11-27',1,2,0'
5687,'2019-12-4','2019-12-27',1,0,1'
5688,'2019-1-9','2019-1-20',1,4,0'
5689,'2019-2-6','2019-2-17',1,4,2'
5690,'2019-3-9','2019-3-23',2,2,1'
5691,'2019-4-2','2019-4-26',2,1,1'
5692,'2019-5-5','2019-5-21',4,3,0'
5693,'2019-6-10','2019-6-17',2,2,2'
5694,'2019-7-1','2019-7-18',1,0,2'
5695,'2019-8-1','2019-8-16',3,0,1'
5696,'2019-9-6','2019-9-18',3,3,0'
5697,'2019-10-11','2019-10-28',2,1,2'
5698,'2019-11-5','2019-11-28',4,4,1'
5699,'2019-12-7','2019-12-16',1,2,1'
5700,'2019-1-4','2019-1-21',2,3,2'
5701,'2019-2-1','2019-2-20',2,0,1'
5702,'2019-3-11','2019-3-17',3,4,2'
5703,'2019-4-4','2019-4-18',3,1,1'
5704,'2019-5-1','2019-5-16',3,3,2'
5705,'2019-6-6','2019-6-25',2,0,2'
5706,'2019-7-2','2019-7-27',1,3,1'
5707,'2019-8-4','2019-8-23',4,1,0'
5708,'2019-9-11','2019-9-18',4,4,2'
5709,'2019-10-9','2019-10-22',4,2,1'
5710,'2019-11-10','2019-11-18',2,3,0'
5711,'2019-12-3','2019-12-18',3,0,0'
5712,'2019-1-2','2019-1-27',2,0,0'
5713,'2019-2-13','2019-2-27',2,0,2'
5714,'2019-3-6','2019-3-21',1,0,0'
5715,'2019-4-6','2019-4-18',2,1,2'
5716,'2019-5-13','2019-5-19',2,2,1'
5717,'2019-6-6','2019-6-17',4,2,2'
5718,'2019-7-5','2019-7-23',4,2,0'
5719,'2019-8-5','2019-8-28',2,3,0'
5720,'2019-9-10','2019-9-21',2,3,0'
5721,'2019-10-2','2019-10-19',4,1,0'
5722,'2019-11-1','2019-11-27',3,4,0'
5723,'2019-12-10','2019-12-27',2,4,0'
5724,'2019-1-2','2019-1-20',2,3,0'
5725,'2019-2-9','2019-2-27',1,4,2'
5726,'2019-3-5','2019-3-25',3,1,2'
5727,'2019-4-10','2019-4-18',1,2,0'
5728,'2019-5-13','2019-5-20',4,2,1'
5729,'2019-6-11','2019-6-28',2,2,0'
5730,'2019-7-6','2019-7-18',2,0,2'
5731,'2019-8-6','2019-8-22',4,0,2'
5732,'2019-9-11','2019-9-26',4,1,1'
5733,'2019-10-1','2019-10-18',4,1,1'
5734,'2019-11-4','2019-11-25',4,1,2'
5735,'2019-12-10','2019-12-23',1,0,2'
5736,'2019-1-12','2019-1-17',3,1,0'
5737,'2019-2-6','2019-2-28',2,3,2'
5738,'2019-3-11','2019-3-27',3,0,1'
5739,'2019-4-7','2019-4-18',2,4,0'
5740,'2019-5-2','2019-5-24',4,4,2'
5741,'2019-6-1','2019-6-16',1,3,2'
5742,'2019-7-8','2019-7-22',4,1,0'
5743,'2019-8-5','2019-8-19',4,2,2'
5744,'2019-9-9','2019-9-21',4,2,1'
5745,'2019-10-11','2019-10-26',1,2,2'
5746,'2019-11-14','2019-11-25',1,3,0'
5747,'2019-12-13','2019-12-26',4,4,1'
5748,'2019-1-5','2019-1-19',4,0,1'
5749,'2019-2-4','2019-2-21',3,2,0'
5750,'2019-3-10','2019-3-16',3,4,2'
5751,'2019-4-14','2019-4-23',4,4,0'
5752,'2019-5-7','2019-5-26',1,2,2'
5753,'2019-6-11','2019-6-19',2,1,2'
5754,'2019-7-4','2019-7-18',1,0,1'
5755,'2019-8-9','2019-8-18',4,0,0'
5756,'2019-9-10','2019-9-28',2,1,0'
5757,'2019-10-2','2019-10-24',1,4,1'
5758,'2019-11-10','2019-11-16',2,2,1'
5759,'2019-12-9','2019-12-25',1,4,2'
5760,'2019-1-3','2019-1-24',2,1,0'
5761,'2019-2-6','2019-2-25',2,1,2'
5762,'2019-3-12','2019-3-23',2,1,2'
5763,'2019-4-13','2019-4-15',4,3,1'
5764,'2019-5-13','2019-5-20',1,4,0'
5765,'2019-6-3','2019-6-24',1,0,2'
5766,'2019-7-13','2019-7-28',3,4,0'
5767,'2019-8-10','2019-8-19',4,4,1'
5768,'2019-9-9','2019-9-20',3,1,0'
5769,'2019-10-1','2019-10-22',4,1,2'
5770,'2019-11-2','2019-11-28',1,0,2'
5771,'2019-12-6','2019-12-26',4,4,0'
5772,'2019-1-10','2019-1-15',3,0,1'
5773,'2019-2-4','2019-2-16',2,4,1'
5774,'2019-3-2','2019-3-15',3,4,1'
5775,'2019-4-8','2019-4-25',4,1,0'
5776,'2019-5-5','2019-5-15',3,1,2'
5777,'2019-6-7','2019-6-21',2,2,1'
5778,'2019-7-5','2019-7-27',3,3,1'
5779,'2019-8-11','2019-8-15',1,4,0'
5780,'2019-9-6','2019-9-21',2,4,0'
5781,'2019-10-4','2019-10-21',1,1,1'
5782,'2019-11-12','2019-11-26',4,3,2'
5783,'2019-12-9','2019-12-17',4,3,2'
5784,'2019-1-14','2019-1-15',2,4,0'
5785,'2019-2-5','2019-2-23',1,2,2'
